"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"9/17/2022 12 p.m. MDT",4132,4153,3510,-622
PSCO,"9/17/2022 1 p.m. MDT",4326,4325,3693,-633
PSCO,"9/17/2022 2 p.m. MDT",4596,4518,4070,-526
PSCO,"9/17/2022 3 p.m. MDT",4795,4723,4323,-472
PSCO,"9/17/2022 4 p.m. MDT",4981,4995,4418,-563
PSCO,"9/17/2022 5 p.m. MDT",5212,5161,4708,-504
PSCO,"9/17/2022 6 p.m. MDT",5368,5269,4816,-552
PSCO,"9/17/2022 7 p.m. MDT",5304,5159,4862,-442
PSCO,"9/17/2022 8 p.m. MDT",5145,5197,4802,-343
PSCO,"9/17/2022 9 p.m. MDT",5065,5084,4671,-394
PSCO,"9/17/2022 10 p.m. MDT",4859,4809,4488,-371
PSCO,"9/17/2022 11 p.m. MDT",4494,4439,4202,-292
PSCO,"9/18/2022 12 a.m. MDT",4103,4142,4090,-13
PSCO,"9/18/2022 1 a.m. MDT",3854,3858,3843,-11
PSCO,"9/18/2022 2 a.m. MDT",3675,3666,3713,38
PSCO,"9/18/2022 3 a.m. MDT",3553,3567,3374,-179
PSCO,"9/18/2022 4 a.m. MDT",3475,3507,3347,-128
PSCO,"9/18/2022 5 a.m. MDT",3448,3487,3394,-54
PSCO,"9/18/2022 6 a.m. MDT",3431,3527,3312,-119
PSCO,"9/18/2022 7 a.m. MDT",3586,3615,3524,-62
PSCO,"9/18/2022 8 a.m. MDT",3687,3603,3588,-99
PSCO,"9/18/2022 9 a.m. MDT",3736,3637,3563,-173
PSCO,"9/18/2022 10 a.m. MDT",3838,3828,3413,-425
PSCO,"9/18/2022 11 a.m. MDT",3964,4062,3403,-561
PSCO,"9/18/2022 12 p.m. MDT",4090,4317,3358,-732
PSCO,"9/18/2022 1 p.m. MDT",4258,4536,3565,-693
PSCO,"9/18/2022 2 p.m. MDT",4514,4818,3984,-530
PSCO,"9/18/2022 3 p.m. MDT",4847,5212,4410,-437
PSCO,"9/18/2022 4 p.m. MDT",5241,5404,4707,-534
PSCO,"9/18/2022 5 p.m. MDT",5589,5751,5135,-454
PSCO,"9/18/2022 6 p.m. MDT",5866,6020,5358,-508
PSCO,"9/18/2022 7 p.m. MDT",5949,6064,5498,-451
PSCO,"9/18/2022 8 p.m. MDT",5821,6036,5504,-317
PSCO,"9/18/2022 9 p.m. MDT",5604,5676,5271,-333
PSCO,"9/18/2022 10 p.m. MDT",5220,5243,5000,-220
PSCO,"9/18/2022 11 p.m. MDT",4701,4805,4662,-39
PSCO,"9/19/2022 12 a.m. MDT",4236,4376,4328,92
PSCO,"9/19/2022 1 a.m. MDT",3931,4045,4062,131
PSCO,"9/19/2022 2 a.m. MDT",3754,3872,3996,242
PSCO,"9/19/2022 3 a.m. MDT",3645,3749,3865,220
PSCO,"9/19/2022 4 a.m. MDT",3622,3685,3695,73
PSCO,"9/19/2022 5 a.m. MDT",3717,3713,3640,-77
PSCO,"9/19/2022 6 a.m. MDT",3824,3879,3783,-41
PSCO,"9/19/2022 7 a.m. MDT",4132,4201,3932,-200
PSCO,"9/19/2022 8 a.m. MDT",4303,4346,3946,-357
PSCO,"9/19/2022 9 a.m. MDT",4391,4434,4131,-260
PSCO,"9/19/2022 10 a.m. MDT",4515,4639,3956,-559
PSCO,"9/19/2022 11 a.m. MDT",4735,4802,4130,-605
PSCO,"9/19/2022 12 p.m. MDT",5025,5043,4381,-644
PSCO,"9/19/2022 1 p.m. MDT",5308,5359,4728,-580
PSCO,"9/19/2022 2 p.m. MDT",5702,5730,5094,-608
PSCO,"9/19/2022 3 p.m. MDT",6091,6078,5730,-361
PSCO,"9/19/2022 4 p.m. MDT",6378,6441,5931,-447
PSCO,"9/19/2022 5 p.m. MDT",6544,6719,5940,-604
PSCO,"9/19/2022 6 p.m. MDT",6510,6833,5897,-613
PSCO,"9/19/2022 7 p.m. MDT",6378,6603,5824,-554
PSCO,"9/19/2022 8 p.m. MDT",6144,6408,5818,-326
PSCO,"9/19/2022 9 p.m. MDT",5836,6025,5531,-305
PSCO,"9/19/2022 10 p.m. MDT",5417,5574,5270,-147
PSCO,"9/19/2022 11 p.m. MDT",4901,4962,4737,-164
PSCO,"9/20/2022 12 a.m. MDT",4411,4589,4290,-121
PSCO,"9/20/2022 1 a.m. MDT",4035,4213,3853,-182
PSCO,"9/20/2022 2 a.m. MDT",3813,3999,3721,-92
PSCO,"9/20/2022 3 a.m. MDT",3696,3882,3633,-63
PSCO,"9/20/2022 4 a.m. MDT",3674,3825,3583,-91
PSCO,"9/20/2022 5 a.m. MDT",3758,3845,3717,-41
PSCO,"9/20/2022 6 a.m. MDT",3900,3994,3877,-23
PSCO,"9/20/2022 7 a.m. MDT",4237,4291,4156,-81
PSCO,"9/20/2022 8 a.m. MDT",4416,4406,4397,-19
PSCO,"9/20/2022 9 a.m. MDT",4549,4494,4360,-189
PSCO,"9/20/2022 10 a.m. MDT",4691,4674,4459,-232
PSCO,"9/20/2022 11 a.m. MDT",4886,4849,4629,-257
PSCO,"9/20/2022 12 p.m. MDT",5190,5121,4718,-472
PSCO,"9/20/2022 1 p.m. MDT",5526,5467,4967,-559
PSCO,"9/20/2022 2 p.m. MDT",5832,5846,5188,-644
PSCO,"9/20/2022 3 p.m. MDT",6193,6269,5385,-808
PSCO,"9/20/2022 4 p.m. MDT",6454,6640,5519,-935
PSCO,"9/20/2022 5 p.m. MDT",6616,6970,5737,-879
PSCO,"9/20/2022 6 p.m. MDT",6585,6811,5723,-862
PSCO,"9/20/2022 7 p.m. MDT",6392,6455,5954,-438
PSCO,"9/20/2022 8 p.m. MDT",6228,6256,6031,-197
PSCO,"9/20/2022 9 p.m. MDT",5928,5878,5950,22
PSCO,"9/20/2022 10 p.m. MDT",5542,5432,5549,7
PSCO,"9/20/2022 11 p.m. MDT",5119,4946,5052,-67
PSCO,"9/21/2022 12 a.m. MDT",4707,4576,4481,-226
PSCO,"9/21/2022 1 a.m. MDT",4345,4220,4276,-69
PSCO,"9/21/2022 2 a.m. MDT",4068,3950,4136,68
PSCO,"9/21/2022 3 a.m. MDT",3912,3812,4022,110
PSCO,"9/21/2022 4 a.m. MDT",3795,3764,3978,183
PSCO,"9/21/2022 5 a.m. MDT",3912,3824,4121,209
PSCO,"9/21/2022 6 a.m. MDT",4137,4053,4090,-47
PSCO,"9/21/2022 7 a.m. MDT",4465,4402,4288,-177
PSCO,"9/21/2022 8 a.m. MDT",4651,4559,4501,-150
PSCO,"9/21/2022 9 a.m. MDT",4698,4643,4602,-96
PSCO,"9/21/2022 10 a.m. MDT",4670,4612,4665,-5
PSCO,"9/21/2022 11 a.m. MDT",4788,4616,4722,-66
PSCO,"9/21/2022 12 p.m. MDT",4757,4638,4689,-68
PSCO,"9/21/2022 1 p.m. MDT",4679,4665,4488,-191
PSCO,"9/21/2022 2 p.m. MDT",4683,4701,4358,-325
PSCO,"9/21/2022 3 p.m. MDT",4680,4762,4249,-431
PSCO,"9/21/2022 4 p.m. MDT",4652,4796,4128,-524
PSCO,"9/21/2022 5 p.m. MDT",4682,4817,4182,-500
PSCO,"9/21/2022 6 p.m. MDT",4770,4945,4214,-556
PSCO,"9/21/2022 7 p.m. MDT",4776,4901,4152,-624
PSCO,"9/21/2022 8 p.m. MDT",4785,4936,4228,-557
PSCO,"9/21/2022 9 p.m. MDT",4584,4834,4229,-355
PSCO,"9/21/2022 10 p.m. MDT",4352,4587,3955,-397
PSCO,"9/21/2022 11 p.m. MDT",3993,4253,3658,-335
PSCO,"9/22/2022 12 a.m. MDT",3689,4009,3358,-331
PSCO,"9/22/2022 1 a.m. MDT",3566,3898,3168,-398
PSCO,"9/22/2022 2 a.m. MDT",3481,3708,3083,-398
PSCO,"9/22/2022 3 a.m. MDT",3432,3619,3067,-365
PSCO,"9/22/2022 4 a.m. MDT",3416,3610,3027,-389
PSCO,"9/22/2022 5 a.m. MDT",3485,3710,3104,-381
PSCO,"9/22/2022 6 a.m. MDT",3667,3945,3250,-417
PSCO,"9/22/2022 7 a.m. MDT",4047,4296,3738,-309
PSCO,"9/22/2022 8 a.m. MDT",4323,4412,4059,-264
PSCO,"9/22/2022 9 a.m. MDT",4436,4457,4214,-222
PSCO,"9/22/2022 10 a.m. MDT",4528,4429,4350,-178
PSCO,"9/22/2022 11 a.m. MDT",4567,4426,4360,-207
PSCO,"9/22/2022 12 p.m. MDT",4590,4443,4428,-162
PSCO,"9/22/2022 1 p.m. MDT",4553,4470,4453,-100
PSCO,"9/22/2022 2 p.m. MDT",4487,4534,4425,-62
PSCO,"9/22/2022 3 p.m. MDT",4433,4562,4362,-71
PSCO,"9/22/2022 4 p.m. MDT",4309,4627,4187,-122
PSCO,"9/22/2022 5 p.m. MDT",4543,4764,4386,-157
PSCO,"9/22/2022 6 p.m. MDT",4630,4819,4412,-218
PSCO,"9/22/2022 7 p.m. MDT",4652,4897,4477,-175
PSCO,"9/22/2022 8 p.m. MDT",4783,5027,4567,-216
PSCO,"9/22/2022 9 p.m. MDT",4679,4869,4540,-139
PSCO,"9/22/2022 10 p.m. MDT",4440,4615,4364,-76
PSCO,"9/22/2022 11 p.m. MDT",4158,4226,4122,-36
PSCO,"9/23/2022 12 a.m. MDT",3873,3979,3829,-44
PSCO,"9/23/2022 1 a.m. MDT",3705,3776,3626,-79
PSCO,"9/23/2022 2 a.m. MDT",3494,3654,3429,-65
PSCO,"9/23/2022 3 a.m. MDT",3438,3520,3353,-85
PSCO,"9/23/2022 4 a.m. MDT",3392,3498,3326,-66
PSCO,"9/23/2022 5 a.m. MDT",3538,3600,3401,-137
PSCO,"9/23/2022 6 a.m. MDT",3717,3782,3557,-160
PSCO,"9/23/2022 7 a.m. MDT",4052,4096,3813,-239
PSCO,"9/23/2022 8 a.m. MDT",4239,4188,3987,-252
PSCO,"9/23/2022 9 a.m. MDT",4250,4247,4004,-246
PSCO,"9/23/2022 10 a.m. MDT",4215,4245,3968,-247
PSCO,"9/23/2022 11 a.m. MDT",4275,4260,3979,-296
PSCO,"9/23/2022 12 p.m. MDT",4337,4283,3930,-407
PSCO,"9/23/2022 1 p.m. MDT",4423,4403,4099,-324
PSCO,"9/23/2022 2 p.m. MDT",4542,4557,4286,-256
PSCO,"9/23/2022 3 p.m. MDT",4685,4723,4367,-318
PSCO,"9/23/2022 4 p.m. MDT",4842,4949,4409,-433
PSCO,"9/23/2022 5 p.m. MDT",5023,5198,4526,-497
PSCO,"9/23/2022 6 p.m. MDT",5244,5352,4640,-604
PSCO,"9/23/2022 7 p.m. MDT",5187,5161,4565,-622
PSCO,"9/23/2022 8 p.m. MDT",5103,5107,4584,-519
PSCO,"9/23/2022 9 p.m. MDT",4890,4934,4494,-396
PSCO,"9/23/2022 10 p.m. MDT",4606,4705,4260,-346
PSCO,"9/23/2022 11 p.m. MDT",4286,4348,4082,-204
PSCO,"9/24/2022 12 a.m. MDT",3967,4049,3776,-191
PSCO,"9/24/2022 1 a.m. MDT",3670,3765,3430,-240
PSCO,"9/24/2022 2 a.m. MDT",3506,3640,3204,-302
PSCO,"9/24/2022 3 a.m. MDT",3437,3609,3104,-333
PSCO,"9/24/2022 4 a.m. MDT",3427,3569,3074,-353
PSCO,"9/24/2022 5 a.m. MDT",3510,3541,3139,-371
PSCO,"9/24/2022 6 a.m. MDT",3510,3612,3228,-282
PSCO,"9/24/2022 7 a.m. MDT",3560,3769,3324,-236
PSCO,"9/24/2022 8 a.m. MDT",3693,3832,3493,-200
PSCO,"9/24/2022 9 a.m. MDT",3797,3832,3577,-220
PSCO,"9/24/2022 10 a.m. MDT",3821,3830,3692,-129
PSCO,"9/24/2022 11 a.m. MDT",3917,3847,3860,-57
PSCO,"9/24/2022 12 p.m. MDT",4008,3929,3916,-92
PSCO,"9/24/2022 1 p.m. MDT",4092,4014,3980,-112
PSCO,"9/24/2022 2 p.m. MDT",4239,4176,4056,-183
PSCO,"9/24/2022 3 p.m. MDT",4471,4365,4280,-191
PSCO,"9/24/2022 4 p.m. MDT",4676,4613,4563,-113
PSCO,"9/24/2022 5 p.m. MDT",4960,4775,4648,-312
PSCO,"9/24/2022 6 p.m. MDT",5190,4955,4838,-352
PSCO,"9/24/2022 7 p.m. MDT",5169,4928,4849,-320
PSCO,"9/24/2022 8 p.m. MDT",5041,4976,4738,-303
PSCO,"9/24/2022 9 p.m. MDT",4804,4786,4631,-173
PSCO,"9/24/2022 10 p.m. MDT",4632,4611,4416,-216
PSCO,"9/24/2022 11 p.m. MDT",4259,4267,3995,-264
PSCO,"9/25/2022 12 a.m. MDT",3936,3982,3741,-195
PSCO,"9/25/2022 1 a.m. MDT",3745,3828,3622,-123
PSCO,"9/25/2022 2 a.m. MDT",3519,3607,3332,-187
PSCO,"9/25/2022 3 a.m. MDT",3419,3587,3231,-188
PSCO,"9/25/2022 4 a.m. MDT",3384,3509,3194,-190
PSCO,"9/25/2022 5 a.m. MDT",3406,3480,3206,-200
PSCO,"9/25/2022 6 a.m. MDT",3415,3549,3123,-292
PSCO,"9/25/2022 7 a.m. MDT",3477,3727,3142,-335
PSCO,"9/25/2022 8 a.m. MDT",3564,3735,3187,-377
PSCO,"9/25/2022 9 a.m. MDT",3614,3739,3204,-410
PSCO,"9/25/2022 10 a.m. MDT",3592,3714,3142,-450
PSCO,"9/25/2022 11 a.m. MDT",3713,3739,3245,-468
PSCO,"9/25/2022 12 p.m. MDT",3796,3844,3294,-502
PSCO,"9/25/2022 1 p.m. MDT",3890,3979,3446,-444
PSCO,"9/25/2022 2 p.m. MDT",3992,4115,3592,-400
PSCO,"9/25/2022 3 p.m. MDT",4189,4360,3715,-474
PSCO,"9/25/2022 4 p.m. MDT",4387,4452,3945,-442
PSCO,"9/25/2022 5 p.m. MDT",4646,4698,4205,-441
PSCO,"9/25/2022 6 p.m. MDT",4918,4915,4413,-505
PSCO,"9/25/2022 7 p.m. MDT",4984,5108,4459,-525
PSCO,"9/25/2022 8 p.m. MDT",4904,5144,4314,-590
PSCO,"9/25/2022 9 p.m. MDT",4711,4890,4201,-510
PSCO,"9/25/2022 10 p.m. MDT",4493,4596,4006,-487
PSCO,"9/25/2022 11 p.m. MDT",4135,4330,3679,-456
PSCO,"9/26/2022 12 a.m. MDT",3782,4000,3526,-256
PSCO,"9/26/2022 1 a.m. MDT",3587,3670,3336,-251
PSCO,"9/26/2022 2 a.m. MDT",3531,3566,3321,-210
PSCO,"9/26/2022 3 a.m. MDT",3482,3484,3434,-48
PSCO,"9/26/2022 4 a.m. MDT",3484,3461,3471,-13
PSCO,"9/26/2022 5 a.m. MDT",3548,3552,3579,31
PSCO,"9/26/2022 6 a.m. MDT",3739,3770,3713,-26
PSCO,"9/26/2022 7 a.m. MDT",4106,4110,4006,-100
PSCO,"9/26/2022 8 a.m. MDT",4238,4251,4083,-155
PSCO,"9/26/2022 9 a.m. MDT",4252,4316,4117,-135
PSCO,"9/26/2022 10 a.m. MDT",4260,4358,4116,-144
PSCO,"9/26/2022 11 a.m. MDT",4360,4405,4198,-162
PSCO,"9/26/2022 12 p.m. MDT",4432,4437,4322,-110
PSCO,"9/26/2022 1 p.m. MDT",4613,4551,4452,-161
PSCO,"9/26/2022 2 p.m. MDT",4770,4709,4630,-140
PSCO,"9/26/2022 3 p.m. MDT",4960,4947,4896,-64
PSCO,"9/26/2022 4 p.m. MDT",5211,5219,5029,-182
PSCO,"9/26/2022 5 p.m. MDT",5512,5429,5142,-370
PSCO,"9/26/2022 6 p.m. MDT",5738,5605,5279,-459
PSCO,"9/26/2022 7 p.m. MDT",5678,5457,5274,-404
PSCO,"9/26/2022 8 p.m. MDT",5501,5396,5299,-202
PSCO,"9/26/2022 9 p.m. MDT",5190,5148,5193,3
PSCO,"9/26/2022 10 p.m. MDT",4823,4814,4812,-11
PSCO,"9/26/2022 11 p.m. MDT",4392,4392,4361,-31
PSCO,"9/27/2022 12 a.m. MDT",4000,4062,3744,-256
PSCO,"9/27/2022 1 a.m. MDT",3781,3885,3519,-262
PSCO,"9/27/2022 2 a.m. MDT",3613,3698,3542,-71
PSCO,"9/27/2022 3 a.m. MDT",3471,3592,3408,-63
PSCO,"9/27/2022 4 a.m. MDT",3426,3556,3379,-47
PSCO,"9/27/2022 5 a.m. MDT",3504,3628,3439,-65
PSCO,"9/27/2022 6 a.m. MDT",3783,3834,3687,-96
PSCO,"9/27/2022 7 a.m. MDT",4145,4164,3997,-148
PSCO,"9/27/2022 8 a.m. MDT",4303,4310,4214,-89
PSCO,"9/27/2022 9 a.m. MDT",4324,4355,4260,-64
PSCO,"9/27/2022 10 a.m. MDT",4340,4379,4268,-72
PSCO,"9/27/2022 11 a.m. MDT",4402,4448,4295,-107
PSCO,"9/27/2022 12 p.m. MDT",4525,4516,4345,-180
PSCO,"9/27/2022 1 p.m. MDT",4710,4716,4515,-195
PSCO,"9/27/2022 2 p.m. MDT",4897,4875,4658,-239
PSCO,"9/27/2022 3 p.m. MDT",4955,5073,4774,-181
PSCO,"9/27/2022 4 p.m. MDT",4984,5225,4922,-62
PSCO,"9/27/2022 5 p.m. MDT",5067,5444,5025,-42
PSCO,"9/27/2022 6 p.m. MDT",5112,5431,5120,8
PSCO,"9/27/2022 7 p.m. MDT",5139,5369,5149,10
PSCO,"9/27/2022 8 p.m. MDT",5199,5387,5249,50
PSCO,"9/27/2022 9 p.m. MDT",5004,5157,5076,72
PSCO,"9/27/2022 10 p.m. MDT",4732,4835,4755,23
PSCO,"9/27/2022 11 p.m. MDT",4393,4479,4456,63
PSCO,"9/28/2022 12 a.m. MDT",4069,4122,3922,-147
PSCO,"9/28/2022 1 a.m. MDT",3795,3822,3658,-137
PSCO,"9/28/2022 2 a.m. MDT",3728,3703,3824,96
PSCO,"9/28/2022 3 a.m. MDT",3636,3621,3761,125
PSCO,"9/28/2022 4 a.m. MDT",3631,3597,3830,199
PSCO,"9/28/2022 5 a.m. MDT",3714,3646,3839,125
PSCO,"9/28/2022 6 a.m. MDT",3904,3859,3947,43
PSCO,"9/28/2022 7 a.m. MDT",4278,4189,4287,9
PSCO,"9/28/2022 8 a.m. MDT",4406,4314,4346,-60
PSCO,"9/28/2022 9 a.m. MDT",4329,4380,4184,-145
PSCO,"9/28/2022 10 a.m. MDT",4366,4371,4252,-114
PSCO,"9/28/2022 11 a.m. MDT",4464,4396,4376,-88
PSCO,"9/28/2022 12 p.m. MDT",4640,4518,4464,-176
PSCO,"9/28/2022 1 p.m. MDT",4856,4654,4698,-158
PSCO,"9/28/2022 2 p.m. MDT",5036,4840,4904,-132
PSCO,"9/28/2022 3 p.m. MDT",5253,5057,5067,-186
PSCO,"9/28/2022 4 p.m. MDT",5455,5295,5367,-88
PSCO,"9/28/2022 5 p.m. MDT",5605,5555,5630,25
PSCO,"9/28/2022 6 p.m. MDT",5754,5605,5699,-55
PSCO,"9/28/2022 7 p.m. MDT",5643,5545,5567,-76
PSCO,"9/28/2022 8 p.m. MDT",5522,5510,5426,-96
PSCO,"9/28/2022 9 p.m. MDT",5303,5271,5282,-21
PSCO,"9/28/2022 10 p.m. MDT",4943,4936,4951,8
PSCO,"9/28/2022 11 p.m. MDT",4578,4524,4493,-85
PSCO,"9/29/2022 12 a.m. MDT",4268,4190,4352,84
PSCO,"9/29/2022 1 a.m. MDT",4007,3940,4075,68
PSCO,"9/29/2022 2 a.m. MDT",3841,3781,4044,203
PSCO,"9/29/2022 3 a.m. MDT",3702,3651,3990,288
PSCO,"9/29/2022 4 a.m. MDT",3724,3606,3945,221
PSCO,"9/29/2022 5 a.m. MDT",3716,3646,3850,134
PSCO,"9/29/2022 6 a.m. MDT",3927,3866,4064,137
PSCO,"9/29/2022 7 a.m. MDT",4220,4192,4377,157
PSCO,"9/29/2022 8 a.m. MDT",4357,4298,4374,17
PSCO,"9/29/2022 9 a.m. MDT",4463,4382,4228,-235
PSCO,"9/29/2022 10 a.m. MDT",4507,4409,4130,-377
PSCO,"9/29/2022 11 a.m. MDT",4682,4522,4245,-437
PSCO,"9/29/2022 12 p.m. MDT",4838,4662,4505,-333
PSCO,"9/29/2022 1 p.m. MDT",5070,4781,4707,-363
PSCO,"9/29/2022 2 p.m. MDT",5281,5042,5065,-216
PSCO,"9/29/2022 3 p.m. MDT",5290,5302,4805,-485
PSCO,"9/29/2022 4 p.m. MDT",5420,5509,4976,-444
PSCO,"9/29/2022 5 p.m. MDT",5588,5603,5057,-531
PSCO,"9/29/2022 6 p.m. MDT",5582,5591,5256,-326
PSCO,"9/29/2022 7 p.m. MDT",5492,5418,5208,-284
PSCO,"9/29/2022 8 p.m. MDT",5461,5455,5289,-172
PSCO,"9/29/2022 9 p.m. MDT",5286,5226,5179,-107
PSCO,"9/29/2022 10 p.m. MDT",5025,4890,4993,-32
PSCO,"9/29/2022 11 p.m. MDT",4569,4504,4538,-31
PSCO,"9/30/2022 12 a.m. MDT",4162,4152,4251,89
PSCO,"9/30/2022 1 a.m. MDT",3860,3931,3800,-60
PSCO,"9/30/2022 2 a.m. MDT",3679,3756,3628,-51
PSCO,"9/30/2022 3 a.m. MDT",3585,3590,3469,-116
PSCO,"9/30/2022 4 a.m. MDT",3542,3568,3395,-147
PSCO,"9/30/2022 5 a.m. MDT",3630,3619,3528,-102
PSCO,"9/30/2022 6 a.m. MDT",3811,3839,3698,-113
PSCO,"9/30/2022 7 a.m. MDT",4123,4172,3966,-157
PSCO,"9/30/2022 8 a.m. MDT",4309,4286,4177,-132
PSCO,"9/30/2022 9 a.m. MDT",4369,4355,4075,-294
PSCO,"9/30/2022 10 a.m. MDT",4424,4345,4069,-355
PSCO,"9/30/2022 11 a.m. MDT",4560,4452,4040,-520
PSCO,"9/30/2022 12 p.m. MDT",4685,4544,4194,-491
PSCO,"9/30/2022 1 p.m. MDT",4896,4718,4258,-638
PSCO,"9/30/2022 2 p.m. MDT",5011,4922,4400,-611
PSCO,"9/30/2022 3 p.m. MDT",5151,5112,4461,-690
PSCO,"9/30/2022 4 p.m. MDT",5290,5156,4609,-681
PSCO,"9/30/2022 5 p.m. MDT",5169,5216,4698,-471
PSCO,"9/30/2022 6 p.m. MDT",5029,5150,4660,-369
PSCO,"9/30/2022 7 p.m. MDT",4896,5053,4763,-133
PSCO,"9/30/2022 8 p.m. MDT",4917,5044,4775,-142
PSCO,"9/30/2022 9 p.m. MDT",4774,4791,4657,-117
PSCO,"9/30/2022 10 p.m. MDT",4579,4514,4578,-1
PSCO,"9/30/2022 11 p.m. MDT",4260,4220,4282,22
PSCO,"10/1/2022 12 a.m. MDT",3981,3999,4072,91
