"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"11/8/2022 6 a.m. MST",4175,3991,4653,478
PSCO,"11/8/2022 7 a.m. MST",4564,4411,4877,313
PSCO,"11/8/2022 8 a.m. MST",4662,4455,4933,271
PSCO,"11/8/2022 9 a.m. MST",4566,4434,4839,273
PSCO,"11/8/2022 10 a.m. MST",4469,4235,4702,233
PSCO,"11/8/2022 11 a.m. MST",4335,4132,4567,232
PSCO,"11/8/2022 12 p.m. MST",4308,4102,4548,240
PSCO,"11/8/2022 1 p.m. MST",4248,4089,4471,223
PSCO,"11/8/2022 2 p.m. MST",4371,4127,4609,238
PSCO,"11/8/2022 3 p.m. MST",4415,4166,4685,270
PSCO,"11/8/2022 4 p.m. MST",4551,4262,4780,229
PSCO,"11/8/2022 5 p.m. MST",4759,4452,5005,246
PSCO,"11/8/2022 6 p.m. MST",4952,4817,5396,444
PSCO,"11/8/2022 7 p.m. MST",4900,4720,5262,362
PSCO,"11/8/2022 8 p.m. MST",4784,4582,5161,377
PSCO,"11/8/2022 9 p.m. MST",4675,4444,4971,296
PSCO,"11/8/2022 10 p.m. MST",4470,4222,4758,288
PSCO,"11/8/2022 11 p.m. MST",4193,3954,4582,389
PSCO,"11/9/2022 12 a.m. MST",4004,3732,4358,354
PSCO,"11/9/2022 1 a.m. MST",3861,4021,4363,502
PSCO,"11/9/2022 2 a.m. MST",3806,4015,4469,663
PSCO,"11/9/2022 3 a.m. MST",3778,3950,4466,688
PSCO,"11/9/2022 4 a.m. MST",3786,3895,4421,635
PSCO,"11/9/2022 5 a.m. MST",3949,4089,4624,675
PSCO,"11/9/2022 6 a.m. MST",4264,4353,4926,662
PSCO,"11/9/2022 7 a.m. MST",4599,4718,5211,612
PSCO,"11/9/2022 8 a.m. MST",4724,4855,5234,510
PSCO,"11/9/2022 9 a.m. MST",4587,4784,5111,524
PSCO,"11/9/2022 10 a.m. MST",4527,4561,5019,492
PSCO,"11/9/2022 11 a.m. MST",4410,4481,4911,501
PSCO,"11/9/2022 12 p.m. MST",4355,4420,4727,372
PSCO,"11/9/2022 1 p.m. MST",4321,4441,4639,318
PSCO,"11/9/2022 2 p.m. MST",4374,4469,4701,327
PSCO,"11/9/2022 3 p.m. MST",4447,4559,4715,268
PSCO,"11/9/2022 4 p.m. MST",4616,4668,4896,280
PSCO,"11/9/2022 5 p.m. MST",4877,4810,5077,200
PSCO,"11/9/2022 6 p.m. MST",5182,5125,5435,253
PSCO,"11/9/2022 7 p.m. MST",5212,5054,5453,241
PSCO,"11/9/2022 8 p.m. MST",5143,4913,5435,292
PSCO,"11/9/2022 9 p.m. MST",5009,4793,5340,331
PSCO,"11/9/2022 10 p.m. MST",4764,4610,5245,481
PSCO,"11/9/2022 11 p.m. MST",4452,4370,5005,553
PSCO,"11/10/2022 12 a.m. MST",4237,4177,4747,510
PSCO,"11/10/2022 1 a.m. MST",4081,4121,4713,632
PSCO,"11/10/2022 2 a.m. MST",3996,3990,4670,674
PSCO,"11/10/2022 3 a.m. MST",4014,3960,4707,693
PSCO,"11/10/2022 4 a.m. MST",4042,4001,4705,663
PSCO,"11/10/2022 5 a.m. MST",4187,4247,4744,557
PSCO,"11/10/2022 6 a.m. MST",4464,4570,4892,428
PSCO,"11/10/2022 7 a.m. MST",4820,4938,5246,426
PSCO,"11/10/2022 8 a.m. MST",4846,5119,5396,550
PSCO,"11/10/2022 9 a.m. MST",4668,5106,5229,561
PSCO,"11/10/2022 10 a.m. MST",4555,4918,5330,775
PSCO,"11/10/2022 11 a.m. MST",4456,4776,5239,783
PSCO,"11/10/2022 12 p.m. MST",4416,4614,5158,742
PSCO,"11/10/2022 1 p.m. MST",4363,4558,5025,662
PSCO,"11/10/2022 2 p.m. MST",4397,4502,4963,566
PSCO,"11/10/2022 3 p.m. MST",4477,4554,5037,560
PSCO,"11/10/2022 4 p.m. MST",4665,4716,5198,533
PSCO,"11/10/2022 5 p.m. MST",5028,5027,5565,537
PSCO,"11/10/2022 6 p.m. MST",5410,5335,6169,759
PSCO,"11/10/2022 7 p.m. MST",5435,5340,6115,680
PSCO,"11/10/2022 8 p.m. MST",5343,5228,6011,668
PSCO,"11/10/2022 9 p.m. MST",5134,5094,5818,684
PSCO,"11/10/2022 10 p.m. MST",4871,4903,5686,815
PSCO,"11/10/2022 11 p.m. MST",4663,4649,5331,668
PSCO,"11/11/2022 12 a.m. MST",4463,4342,4981,518
PSCO,"11/11/2022 1 a.m. MST",4303,4222,4724,421
PSCO,"11/11/2022 2 a.m. MST",4251,4200,4561,310
PSCO,"11/11/2022 3 a.m. MST",4259,4232,4505,246
PSCO,"11/11/2022 4 a.m. MST",4296,4305,4562,266
PSCO,"11/11/2022 5 a.m. MST",4406,4279,4623,217
PSCO,"11/11/2022 6 a.m. MST",4672,4515,4662,-10
PSCO,"11/11/2022 7 a.m. MST",5012,4868,4943,-69
PSCO,"11/11/2022 8 a.m. MST",5120,4982,5111,-9
PSCO,"11/11/2022 9 a.m. MST",5082,5005,5100,18
PSCO,"11/11/2022 10 a.m. MST",4902,4817,5076,174
PSCO,"11/11/2022 11 a.m. MST",4703,4707,5013,310
PSCO,"11/11/2022 12 p.m. MST",4569,4672,4763,194
PSCO,"11/11/2022 1 p.m. MST",4524,4597,4695,171
PSCO,"11/11/2022 2 p.m. MST",4523,4582,4743,220
PSCO,"11/11/2022 3 p.m. MST",4562,4631,4710,148
PSCO,"11/11/2022 4 p.m. MST",4690,4652,4624,-66
PSCO,"11/11/2022 5 p.m. MST",5074,4934,5081,7
PSCO,"11/11/2022 6 p.m. MST",5375,5375,5378,3
PSCO,"11/11/2022 7 p.m. MST",5317,5340,5341,24
PSCO,"11/11/2022 8 p.m. MST",5205,5157,5215,10
PSCO,"11/11/2022 9 p.m. MST",5102,5056,5072,-30
PSCO,"11/11/2022 10 p.m. MST",4903,4936,5012,109
PSCO,"11/11/2022 11 p.m. MST",4675,4690,4814,139
PSCO,"11/12/2022 12 a.m. MST",4537,4541,4671,134
PSCO,"11/12/2022 1 a.m. MST",4409,4488,4808,399
PSCO,"11/12/2022 2 a.m. MST",4309,4374,4704,395
PSCO,"11/12/2022 3 a.m. MST",4304,4324,4680,376
PSCO,"11/12/2022 4 a.m. MST",4303,4323,4642,339
PSCO,"11/12/2022 5 a.m. MST",4350,4327,4596,246
PSCO,"11/12/2022 6 a.m. MST",4489,4449,4650,161
PSCO,"11/12/2022 7 a.m. MST",4688,4636,4905,217
PSCO,"11/12/2022 8 a.m. MST",4635,4705,4886,251
PSCO,"11/12/2022 9 a.m. MST",4507,4695,4757,250
PSCO,"11/12/2022 10 a.m. MST",4418,4633,4632,214
PSCO,"11/12/2022 11 a.m. MST",4343,4528,4503,160
PSCO,"11/12/2022 12 p.m. MST",4288,4324,4382,94
PSCO,"11/12/2022 1 p.m. MST",4159,4268,4214,55
PSCO,"11/12/2022 2 p.m. MST",4157,4292,4261,104
PSCO,"11/12/2022 3 p.m. MST",4264,4384,4359,95
PSCO,"11/12/2022 4 p.m. MST",4401,4552,4539,138
PSCO,"11/12/2022 5 p.m. MST",4743,4861,4859,116
PSCO,"11/12/2022 6 p.m. MST",5142,5163,5459,317
PSCO,"11/12/2022 7 p.m. MST",5146,5097,5450,304
PSCO,"11/12/2022 8 p.m. MST",5081,5016,5452,371
PSCO,"11/12/2022 9 p.m. MST",4988,4914,5305,317
PSCO,"11/12/2022 10 p.m. MST",4855,4752,5100,245
PSCO,"11/12/2022 11 p.m. MST",4604,4557,4857,253
PSCO,"11/13/2022 12 a.m. MST",4476,4468,4663,187
PSCO,"11/13/2022 1 a.m. MST",4335,4351,4462,127
PSCO,"11/13/2022 2 a.m. MST",4258,4236,4432,174
PSCO,"11/13/2022 3 a.m. MST",4243,4268,4436,193
PSCO,"11/13/2022 4 a.m. MST",4241,4220,4469,228
PSCO,"11/13/2022 5 a.m. MST",4249,4264,4445,196
PSCO,"11/13/2022 6 a.m. MST",4343,4414,4565,222
PSCO,"11/13/2022 7 a.m. MST",4491,4523,4714,223
PSCO,"11/13/2022 8 a.m. MST",4503,4535,4865,362
PSCO,"11/13/2022 9 a.m. MST",4364,4561,4690,326
PSCO,"11/13/2022 10 a.m. MST",4352,4509,4604,252
PSCO,"11/13/2022 11 a.m. MST",4389,4462,4541,152
PSCO,"11/13/2022 12 p.m. MST",4365,4428,4482,117
PSCO,"11/13/2022 1 p.m. MST",4387,4368,4442,55
