"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"10/17/2022 7 a.m. MDT",4246,4357,3861,-385
PSCO,"10/17/2022 8 a.m. MDT",4471,4568,4165,-306
PSCO,"10/17/2022 9 a.m. MDT",4390,4469,4179,-211
PSCO,"10/17/2022 10 a.m. MDT",4260,4356,4143,-117
PSCO,"10/17/2022 11 a.m. MDT",4150,4206,4093,-57
PSCO,"10/17/2022 12 p.m. MDT",4093,4187,3975,-118
PSCO,"10/17/2022 1 p.m. MDT",4068,4141,3953,-115
PSCO,"10/17/2022 2 p.m. MDT",4074,4138,3927,-147
PSCO,"10/17/2022 3 p.m. MDT",4107,4195,4016,-91
PSCO,"10/17/2022 4 p.m. MDT",4177,4303,4109,-68
PSCO,"10/17/2022 5 p.m. MDT",4323,4421,4163,-160
PSCO,"10/17/2022 6 p.m. MDT",4558,4637,4426,-132
PSCO,"10/17/2022 7 p.m. MDT",4707,4750,4641,-66
PSCO,"10/17/2022 8 p.m. MDT",4697,4781,4594,-103
PSCO,"10/17/2022 9 p.m. MDT",4521,4596,4514,-7
PSCO,"10/17/2022 10 p.m. MDT",4286,4406,4234,-52
PSCO,"10/17/2022 11 p.m. MDT",3989,4138,3841,-148
PSCO,"10/18/2022 12 a.m. MDT",3740,3881,3661,-79
PSCO,"10/18/2022 1 a.m. MDT",3585,3780,3509,-76
PSCO,"10/18/2022 2 a.m. MDT",3510,3723,3541,31
PSCO,"10/18/2022 3 a.m. MDT",3478,3680,3552,74
PSCO,"10/18/2022 4 a.m. MDT",3500,3684,3525,25
PSCO,"10/18/2022 5 a.m. MDT",3596,3767,3633,37
PSCO,"10/18/2022 6 a.m. MDT",3874,4039,3827,-47
PSCO,"10/18/2022 7 a.m. MDT",4278,4428,4177,-101
PSCO,"10/18/2022 8 a.m. MDT",4500,4642,4392,-108
PSCO,"10/18/2022 9 a.m. MDT",4404,4497,4302,-102
PSCO,"10/18/2022 10 a.m. MDT",4239,4342,4237,-2
PSCO,"10/18/2022 11 a.m. MDT",4153,4173,4187,34
PSCO,"10/18/2022 12 p.m. MDT",4101,4143,4063,-38
PSCO,"10/18/2022 1 p.m. MDT",4082,4126,4090,8
PSCO,"10/18/2022 2 p.m. MDT",4116,4169,4165,49
PSCO,"10/18/2022 3 p.m. MDT",4157,4204,4221,64
PSCO,"10/18/2022 4 p.m. MDT",4249,4276,4289,40
PSCO,"10/18/2022 5 p.m. MDT",4414,4425,4477,63
PSCO,"10/18/2022 6 p.m. MDT",4656,4626,4707,51
PSCO,"10/18/2022 7 p.m. MDT",4721,4728,4849,128
PSCO,"10/18/2022 8 p.m. MDT",4698,4728,4801,103
PSCO,"10/18/2022 9 p.m. MDT",4544,4591,4612,68
PSCO,"10/18/2022 10 p.m. MDT",4328,4400,4346,18
PSCO,"10/18/2022 11 p.m. MDT",4014,4139,4048,34
PSCO,"10/19/2022 12 a.m. MDT",3744,3884,3802,58
PSCO,"10/19/2022 1 a.m. MDT",3579,3691,3690,111
PSCO,"10/19/2022 2 a.m. MDT",3497,3488,3564,67
PSCO,"10/19/2022 3 a.m. MDT",3474,3455,3571,97
PSCO,"10/19/2022 4 a.m. MDT",3497,3417,3742,245
PSCO,"10/19/2022 5 a.m. MDT",3605,3537,3936,331
PSCO,"10/19/2022 6 a.m. MDT",3942,3869,4230,288
PSCO,"10/19/2022 7 a.m. MDT",4317,4304,4552,235
PSCO,"10/19/2022 8 a.m. MDT",4532,4563,4830,298
PSCO,"10/19/2022 9 a.m. MDT",4459,4442,4674,215
PSCO,"10/19/2022 10 a.m. MDT",4331,4260,4536,205
PSCO,"10/19/2022 11 a.m. MDT",4255,4211,4423,168
PSCO,"10/19/2022 12 p.m. MDT",4269,4218,4392,123
PSCO,"10/19/2022 1 p.m. MDT",4284,4235,4406,122
PSCO,"10/19/2022 2 p.m. MDT",4346,4282,4441,95
PSCO,"10/19/2022 3 p.m. MDT",4421,4314,4480,59
PSCO,"10/19/2022 4 p.m. MDT",4517,4455,4652,135
PSCO,"10/19/2022 5 p.m. MDT",4714,4629,4789,75
PSCO,"10/19/2022 6 p.m. MDT",4920,4817,5035,115
PSCO,"10/19/2022 7 p.m. MDT",4889,4890,5074,185
PSCO,"10/19/2022 8 p.m. MDT",4812,4832,4977,165
PSCO,"10/19/2022 9 p.m. MDT",4645,4704,4829,184
PSCO,"10/19/2022 10 p.m. MDT",4364,4450,4327,-37
PSCO,"10/19/2022 11 p.m. MDT",4001,4129,3902,-99
PSCO,"10/20/2022 12 a.m. MDT",3725,3887,3659,-66
PSCO,"10/20/2022 1 a.m. MDT",3580,3656,3587,7
PSCO,"10/20/2022 2 a.m. MDT",3551,3549,3415,-136
PSCO,"10/20/2022 3 a.m. MDT",3523,3550,3525,2
PSCO,"10/20/2022 4 a.m. MDT",3541,3495,3563,22
PSCO,"10/20/2022 5 a.m. MDT",3651,3624,3774,123
PSCO,"10/20/2022 6 a.m. MDT",3850,3906,3693,-157
PSCO,"10/20/2022 7 a.m. MDT",4213,4286,3999,-214
PSCO,"10/20/2022 8 a.m. MDT",4424,4522,4244,-180
PSCO,"10/20/2022 9 a.m. MDT",4350,4449,4201,-149
PSCO,"10/20/2022 10 a.m. MDT",4201,4279,4012,-189
PSCO,"10/20/2022 11 a.m. MDT",4176,4242,3967,-209
PSCO,"10/20/2022 12 p.m. MDT",4212,4311,4023,-189
PSCO,"10/20/2022 1 p.m. MDT",4268,4296,4095,-173
PSCO,"10/20/2022 2 p.m. MDT",4336,4333,4132,-204
PSCO,"10/20/2022 3 p.m. MDT",4413,4412,4193,-220
PSCO,"10/20/2022 4 p.m. MDT",4521,4574,4318,-203
PSCO,"10/20/2022 5 p.m. MDT",4684,4695,4449,-235
PSCO,"10/20/2022 6 p.m. MDT",4828,4828,4535,-293
PSCO,"10/20/2022 7 p.m. MDT",4854,4889,4756,-98
PSCO,"10/20/2022 8 p.m. MDT",4815,4769,4603,-212
PSCO,"10/20/2022 9 p.m. MDT",4673,4626,4603,-70
PSCO,"10/20/2022 10 p.m. MDT",4436,4432,4352,-84
PSCO,"10/20/2022 11 p.m. MDT",4106,4093,4010,-96
PSCO,"10/21/2022 12 a.m. MDT",3854,3871,3756,-98
PSCO,"10/21/2022 1 a.m. MDT",3686,3660,3518,-168
PSCO,"10/21/2022 2 a.m. MDT",3576,3507,3431,-145
PSCO,"10/21/2022 3 a.m. MDT",3549,3568,3368,-181
PSCO,"10/21/2022 4 a.m. MDT",3525,3643,3416,-109
PSCO,"10/21/2022 5 a.m. MDT",3631,3898,3549,-82
PSCO,"10/21/2022 6 a.m. MDT",3846,4120,3676,-170
PSCO,"10/21/2022 7 a.m. MDT",4201,4347,3967,-234
PSCO,"10/21/2022 8 a.m. MDT",4434,4314,4328,-106
PSCO,"10/21/2022 9 a.m. MDT",4461,4203,4404,-57
PSCO,"10/21/2022 10 a.m. MDT",4355,4164,4252,-103
PSCO,"10/21/2022 11 a.m. MDT",4266,4287,4233,-33
PSCO,"10/21/2022 12 p.m. MDT",4250,4312,4118,-132
PSCO,"10/21/2022 1 p.m. MDT",4273,4334,4111,-162
PSCO,"10/21/2022 2 p.m. MDT",4341,4460,4163,-178
PSCO,"10/21/2022 3 p.m. MDT",4429,4555,4296,-133
PSCO,"10/21/2022 4 p.m. MDT",4495,4646,4330,-165
PSCO,"10/21/2022 5 p.m. MDT",4641,4758,4340,-301
PSCO,"10/21/2022 6 p.m. MDT",4765,4721,4242,-523
PSCO,"10/21/2022 7 p.m. MDT",4761,4584,4288,-473
PSCO,"10/21/2022 8 p.m. MDT",4678,4434,4309,-369
PSCO,"10/21/2022 9 p.m. MDT",4517,4273,4350,-167
PSCO,"10/21/2022 10 p.m. MDT",4333,4024,4173,-160
PSCO,"10/21/2022 11 p.m. MDT",4100,3868,3926,-174
PSCO,"10/22/2022 12 a.m. MDT",3860,3653,3638,-222
PSCO,"10/22/2022 1 a.m. MDT",3664,3465,3622,-42
PSCO,"10/22/2022 2 a.m. MDT",3544,3461,3488,-56
PSCO,"10/22/2022 3 a.m. MDT",3487,3455,3445,-42
PSCO,"10/22/2022 4 a.m. MDT",3457,3493,3553,96
PSCO,"10/22/2022 5 a.m. MDT",3483,3603,3544,61
PSCO,"10/22/2022 6 a.m. MDT",3591,3822,3476,-115
PSCO,"10/22/2022 7 a.m. MDT",3784,3943,3644,-140
PSCO,"10/22/2022 8 a.m. MDT",3931,3932,3660,-271
PSCO,"10/22/2022 9 a.m. MDT",3927,3884,3819,-108
PSCO,"10/22/2022 10 a.m. MDT",3897,3865,3821,-76
PSCO,"10/22/2022 11 a.m. MDT",3897,3916,3826,-71
PSCO,"10/22/2022 12 p.m. MDT",3886,3999,3870,-16
PSCO,"10/22/2022 1 p.m. MDT",3946,4087,3855,-91
PSCO,"10/22/2022 2 p.m. MDT",3968,4136,3803,-165
PSCO,"10/22/2022 3 p.m. MDT",4078,4321,3874,-204
PSCO,"10/22/2022 4 p.m. MDT",4223,4503,4023,-200
PSCO,"10/22/2022 5 p.m. MDT",4432,4579,4232,-200
PSCO,"10/22/2022 6 p.m. MDT",4595,4650,4303,-292
PSCO,"10/22/2022 7 p.m. MDT",4702,4691,4585,-117
PSCO,"10/22/2022 8 p.m. MDT",4631,4481,4561,-70
PSCO,"10/22/2022 9 p.m. MDT",4484,4302,4405,-79
PSCO,"10/22/2022 10 p.m. MDT",4283,4043,4249,-34
PSCO,"10/22/2022 11 p.m. MDT",4048,3889,4019,-29
PSCO,"10/23/2022 12 a.m. MDT",3803,3688,3891,88
PSCO,"10/23/2022 1 a.m. MDT",3653,3616,3778,125
PSCO,"10/23/2022 2 a.m. MDT",3530,3574,3641,111
PSCO,"10/23/2022 3 a.m. MDT",3469,3514,3599,130
PSCO,"10/23/2022 4 a.m. MDT",3445,3538,3604,159
PSCO,"10/23/2022 5 a.m. MDT",3460,3585,3572,112
PSCO,"10/23/2022 6 a.m. MDT",3532,3749,3661,129
PSCO,"10/23/2022 7 a.m. MDT",3705,3853,3842,137
PSCO,"10/23/2022 8 a.m. MDT",3801,3855,3877,76
PSCO,"10/23/2022 9 a.m. MDT",3899,3832,3955,56
PSCO,"10/23/2022 10 a.m. MDT",3907,3793,4316,409
PSCO,"10/23/2022 11 a.m. MDT",3980,3828,4242,262
PSCO,"10/23/2022 12 p.m. MDT",4055,3934,4284,229
PSCO,"10/23/2022 1 p.m. MDT",4053,3934,4159,106
PSCO,"10/23/2022 2 p.m. MDT",4133,4007,4319,186
PSCO,"10/23/2022 3 p.m. MDT",4112,4021,4346,234
PSCO,"10/23/2022 4 p.m. MDT",4230,4028,4369,139
PSCO,"10/23/2022 5 p.m. MDT",4395,4318,4455,60
PSCO,"10/23/2022 6 p.m. MDT",4596,4739,4726,130
PSCO,"10/23/2022 7 p.m. MDT",4787,4698,4827,40
PSCO,"10/23/2022 8 p.m. MDT",4746,4447,4770,24
PSCO,"10/23/2022 9 p.m. MDT",4604,4113,4532,-72
PSCO,"10/23/2022 10 p.m. MDT",4402,3898,4335,-67
PSCO,"10/23/2022 11 p.m. MDT",4131,3783,4019,-112
PSCO,"10/24/2022 12 a.m. MDT",3878,3754,3814,-64
PSCO,"10/24/2022 1 a.m. MDT",3739,3672,3733,-6
PSCO,"10/24/2022 2 a.m. MDT",3639,3730,3694,55
PSCO,"10/24/2022 3 a.m. MDT",3620,3776,3485,-135
PSCO,"10/24/2022 4 a.m. MDT",3661,3953,3506,-155
PSCO,"10/24/2022 5 a.m. MDT",3770,4212,3574,-196
PSCO,"10/24/2022 6 a.m. MDT",4026,4672,3790,-236
PSCO,"10/24/2022 7 a.m. MDT",4431,4905,4090,-341
PSCO,"10/24/2022 8 a.m. MDT",4713,4878,4430,-283
PSCO,"10/24/2022 9 a.m. MDT",4678,4661,4441,-237
PSCO,"10/24/2022 10 a.m. MDT",4540,4525,4475,-65
PSCO,"10/24/2022 11 a.m. MDT",4492,4471,4442,-50
PSCO,"10/24/2022 12 p.m. MDT",4403,4323,4526,123
PSCO,"10/24/2022 1 p.m. MDT",4355,4308,4428,73
PSCO,"10/24/2022 2 p.m. MDT",4331,4240,4441,110
PSCO,"10/24/2022 3 p.m. MDT",4337,4312,4310,-27
PSCO,"10/24/2022 4 p.m. MDT",4376,4464,4295,-81
PSCO,"10/24/2022 5 p.m. MDT",4557,4720,4301,-256
PSCO,"10/24/2022 6 p.m. MDT",4854,4913,4428,-426
PSCO,"10/24/2022 7 p.m. MDT",5076,4950,4722,-354
PSCO,"10/24/2022 8 p.m. MDT",5054,4781,4855,-199
PSCO,"10/24/2022 9 p.m. MDT",4875,4605,4648,-227
PSCO,"10/24/2022 10 p.m. MDT",4666,4289,4468,-198
PSCO,"10/24/2022 11 p.m. MDT",4359,4082,4048,-311
PSCO,"10/25/2022 12 a.m. MDT",4111,3945,3875,-236
PSCO,"10/25/2022 1 a.m. MDT",3954,3910,3703,-251
PSCO,"10/25/2022 2 a.m. MDT",3864,3830,3728,-136
PSCO,"10/25/2022 3 a.m. MDT",3823,3839,3651,-172
PSCO,"10/25/2022 4 a.m. MDT",3846,3957,3645,-201
PSCO,"10/25/2022 5 a.m. MDT",3868,4294,3721,-147
PSCO,"10/25/2022 6 a.m. MDT",4250,4709,4056,-194
PSCO,"10/25/2022 7 a.m. MDT",4680,4874,4499,-181
PSCO,"10/25/2022 8 a.m. MDT",4888,4721,4834,-54
PSCO,"10/25/2022 9 a.m. MDT",4820,4526,4603,-217
PSCO,"10/25/2022 10 a.m. MDT",4709,4342,4685,-24
PSCO,"10/25/2022 11 a.m. MDT",4583,4246,4503,-80
PSCO,"10/25/2022 12 p.m. MDT",4457,4246,4327,-130
PSCO,"10/25/2022 1 p.m. MDT",4449,4279,4219,-230
PSCO,"10/25/2022 2 p.m. MDT",4480,4273,4263,-217
PSCO,"10/25/2022 3 p.m. MDT",4519,4327,4323,-196
PSCO,"10/25/2022 4 p.m. MDT",4592,4449,4501,-91
PSCO,"10/25/2022 5 p.m. MDT",4702,4608,4582,-120
PSCO,"10/25/2022 6 p.m. MDT",4853,4904,4875,22
PSCO,"10/25/2022 7 p.m. MDT",5035,4927,5067,32
PSCO,"10/25/2022 8 p.m. MDT",4997,4737,5064,67
PSCO,"10/25/2022 9 p.m. MDT",4856,4465,4811,-45
PSCO,"10/25/2022 10 p.m. MDT",4610,4155,4567,-43
PSCO,"10/25/2022 11 p.m. MDT",4337,3921,4118,-219
PSCO,"10/26/2022 12 a.m. MDT",4096,3856,3901,-195
PSCO,"10/26/2022 1 a.m. MDT",3909,3804,3835,-74
PSCO,"10/26/2022 2 a.m. MDT",3825,3659,3781,-44
PSCO,"10/26/2022 3 a.m. MDT",3770,3743,3687,-83
PSCO,"10/26/2022 4 a.m. MDT",3786,3801,3691,-95
PSCO,"10/26/2022 5 a.m. MDT",3904,4056,3821,-83
PSCO,"10/26/2022 6 a.m. MDT",4174,4512,4144,-30
PSCO,"10/26/2022 7 a.m. MDT",4605,4682,4651,46
PSCO,"10/26/2022 8 a.m. MDT",4859,4697,4914,55
PSCO,"10/26/2022 9 a.m. MDT",4892,4556,4921,29
PSCO,"10/26/2022 10 a.m. MDT",4764,4424,4697,-67
PSCO,"10/26/2022 11 a.m. MDT",4543,4343,4459,-84
PSCO,"10/26/2022 12 p.m. MDT",4547,4333,4535,-12
PSCO,"10/26/2022 1 p.m. MDT",4387,4346,4251,-136
PSCO,"10/26/2022 2 p.m. MDT",4394,4390,4191,-203
PSCO,"10/26/2022 3 p.m. MDT",4445,4409,4193,-252
PSCO,"10/26/2022 4 p.m. MDT",4507,4552,4242,-265
PSCO,"10/26/2022 5 p.m. MDT",4685,4735,4360,-325
PSCO,"10/26/2022 6 p.m. MDT",4910,5036,4528,-382
PSCO,"10/26/2022 7 p.m. MDT",5020,4965,4723,-297
PSCO,"10/26/2022 8 p.m. MDT",4965,4795,4715,-250
PSCO,"10/26/2022 9 p.m. MDT",4829,4572,4533,-296
PSCO,"10/26/2022 10 p.m. MDT",4597,4281,4301,-296
PSCO,"10/26/2022 11 p.m. MDT",4311,4043,4045,-266
PSCO,"10/27/2022 12 a.m. MDT",4070,3927,3886,-184
PSCO,"10/27/2022 1 a.m. MDT",3907,3849,3741,-166
PSCO,"10/27/2022 2 a.m. MDT",3826,3800,3610,-216
PSCO,"10/27/2022 3 a.m. MDT",3791,3806,3593,-198
PSCO,"10/27/2022 4 a.m. MDT",3814,3947,3725,-89
PSCO,"10/27/2022 5 a.m. MDT",3923,4209,3801,-122
PSCO,"10/27/2022 6 a.m. MDT",4201,4599,4103,-98
PSCO,"10/27/2022 7 a.m. MDT",4659,4823,4608,-51
PSCO,"10/27/2022 8 a.m. MDT",5021,4816,4999,-22
PSCO,"10/27/2022 9 a.m. MDT",5205,4768,5174,-31
PSCO,"10/27/2022 10 a.m. MDT",5293,4650,5122,-171
PSCO,"10/27/2022 11 a.m. MDT",5295,4600,5148,-147
PSCO,"10/27/2022 12 p.m. MDT",5241,4572,5132,-109
PSCO,"10/27/2022 1 p.m. MDT",5121,4544,5062,-59
PSCO,"10/27/2022 2 p.m. MDT",4981,4544,4980,-1
PSCO,"10/27/2022 3 p.m. MDT",4927,4582,4883,-44
PSCO,"10/27/2022 4 p.m. MDT",4833,4657,4797,-36
PSCO,"10/27/2022 5 p.m. MDT",4816,4857,4773,-43
PSCO,"10/27/2022 6 p.m. MDT",5060,5065,4898,-162
PSCO,"10/27/2022 7 p.m. MDT",5269,4967,5020,-249
PSCO,"10/27/2022 8 p.m. MDT",5230,4826,5135,-95
PSCO,"10/27/2022 9 p.m. MDT",5049,4625,5066,17
PSCO,"10/27/2022 10 p.m. MDT",4825,4333,4779,-46
PSCO,"10/27/2022 11 p.m. MDT",4532,4129,4387,-145
PSCO,"10/28/2022 12 a.m. MDT",4259,4045,4159,-100
PSCO,"10/28/2022 1 a.m. MDT",4092,4054,4025,-67
PSCO,"10/28/2022 2 a.m. MDT",4051,4026,3914,-137
PSCO,"10/28/2022 3 a.m. MDT",4047,3966,3848,-199
PSCO,"10/28/2022 4 a.m. MDT",4066,3996,3804,-262
PSCO,"10/28/2022 5 a.m. MDT",4259,4102,4118,-141
PSCO,"10/28/2022 6 a.m. MDT",4453,4374,4422,-31
PSCO,"10/28/2022 7 a.m. MDT",4853,4797,4748,-105
PSCO,"10/28/2022 8 a.m. MDT",5099,5031,4869,-230
PSCO,"10/28/2022 9 a.m. MDT",4948,4815,4781,-167
PSCO,"10/28/2022 10 a.m. MDT",4676,4658,4415,-261
PSCO,"10/28/2022 11 a.m. MDT",4504,4397,4284,-220
PSCO,"10/28/2022 12 p.m. MDT",4424,4284,4248,-176
PSCO,"10/28/2022 1 p.m. MDT",4349,4205,4150,-199
PSCO,"10/28/2022 2 p.m. MDT",4293,4189,4075,-218
PSCO,"10/28/2022 3 p.m. MDT",4246,4148,4085,-161
PSCO,"10/28/2022 4 p.m. MDT",4286,4164,4070,-216
PSCO,"10/28/2022 5 p.m. MDT",4456,4331,4154,-302
PSCO,"10/28/2022 6 p.m. MDT",4654,4548,4437,-217
PSCO,"10/28/2022 7 p.m. MDT",4840,4712,4695,-145
PSCO,"10/28/2022 8 p.m. MDT",4807,4613,4581,-226
PSCO,"10/28/2022 9 p.m. MDT",4755,4509,4607,-148
PSCO,"10/28/2022 10 p.m. MDT",4590,4336,4703,113
PSCO,"10/28/2022 11 p.m. MDT",4398,4170,4468,70
PSCO,"10/29/2022 12 a.m. MDT",4198,3977,4250,52
PSCO,"10/29/2022 1 a.m. MDT",4053,3970,4124,71
PSCO,"10/29/2022 2 a.m. MDT",3970,3833,4166,196
PSCO,"10/29/2022 3 a.m. MDT",3935,3822,4126,191
PSCO,"10/29/2022 4 a.m. MDT",4012,3832,4207,195
PSCO,"10/29/2022 5 a.m. MDT",4007,3894,4046,39
PSCO,"10/29/2022 6 a.m. MDT",4091,3985,4048,-43
PSCO,"10/29/2022 7 a.m. MDT",4285,4199,4229,-56
PSCO,"10/29/2022 8 a.m. MDT",4455,4328,4300,-155
PSCO,"10/29/2022 9 a.m. MDT",4422,4242,4392,-30
PSCO,"10/29/2022 10 a.m. MDT",4245,4147,4139,-106
PSCO,"10/29/2022 11 a.m. MDT",4128,4020,3949,-179
PSCO,"10/29/2022 12 p.m. MDT",4041,3979,3741,-300
PSCO,"10/29/2022 1 p.m. MDT",3955,3896,3540,-415
PSCO,"10/29/2022 2 p.m. MDT",3906,3918,3499,-407
PSCO,"10/29/2022 3 p.m. MDT",3921,3878,3522,-399
PSCO,"10/29/2022 4 p.m. MDT",4062,3985,3673,-389
PSCO,"10/29/2022 5 p.m. MDT",4233,4108,3895,-338
PSCO,"10/29/2022 6 p.m. MDT",4445,4293,4186,-259
PSCO,"10/29/2022 7 p.m. MDT",4658,4603,4463,-195
PSCO,"10/29/2022 8 p.m. MDT",4611,4516,4407,-204
PSCO,"10/29/2022 9 p.m. MDT",4516,4410,4366,-150
PSCO,"10/29/2022 10 p.m. MDT",4380,4295,4254,-126
PSCO,"10/29/2022 11 p.m. MDT",4199,4117,4049,-150
PSCO,"10/30/2022 12 a.m. MDT",4035,3956,3970,-65
PSCO,"10/30/2022 1 a.m. MDT",3893,4007,3872,-21
PSCO,"10/30/2022 2 a.m. MDT",3830,3912,3771,-59
PSCO,"10/30/2022 3 a.m. MDT",3794,3870,3735,-59
PSCO,"10/30/2022 4 a.m. MDT",3793,3825,3728,-65
PSCO,"10/30/2022 5 a.m. MDT",3837,3871,3806,-31
PSCO,"10/30/2022 6 a.m. MDT",3940,3963,3902,-38
PSCO,"10/30/2022 7 a.m. MDT",4088,4155,4004,-84
PSCO,"10/30/2022 8 a.m. MDT",4269,4232,4259,-10
PSCO,"10/30/2022 9 a.m. MDT",4327,4244,4231,-96
PSCO,"10/30/2022 10 a.m. MDT",4167,4225,4193,26
PSCO,"10/30/2022 11 a.m. MDT",4067,4245,3856,-211
PSCO,"10/30/2022 12 p.m. MDT",4028,4214,3808,-220
PSCO,"10/30/2022 1 p.m. MDT",3948,4185,3642,-306
PSCO,"10/30/2022 2 p.m. MDT",3916,4173,3567,-349
PSCO,"10/30/2022 3 p.m. MDT",3929,4186,3537,-392
PSCO,"10/30/2022 4 p.m. MDT",4086,4217,3742,-344
PSCO,"10/30/2022 5 p.m. MDT",4295,4310,4137,-158
PSCO,"10/30/2022 6 p.m. MDT",4566,4547,4390,-176
PSCO,"10/30/2022 7 p.m. MDT",4817,4891,4687,-130
PSCO,"10/30/2022 8 p.m. MDT",4768,5005,4693,-75
PSCO,"10/30/2022 9 p.m. MDT",4656,4808,4482,-174
PSCO,"10/30/2022 10 p.m. MDT",4454,4635,4186,-268
PSCO,"10/30/2022 11 p.m. MDT",4226,4351,3917,-309
PSCO,"10/31/2022 12 a.m. MDT",3969,4084,3919,-50
PSCO,"10/31/2022 1 a.m. MDT",3848,3797,3910,62
PSCO,"10/31/2022 2 a.m. MDT",3791,3756,3892,101
PSCO,"10/31/2022 3 a.m. MDT",3777,3748,3873,96
PSCO,"10/31/2022 4 a.m. MDT",3824,3761,4009,185
PSCO,"10/31/2022 5 a.m. MDT",3960,3845,4101,141
PSCO,"10/31/2022 6 a.m. MDT",4248,4139,4311,63
PSCO,"10/31/2022 7 a.m. MDT",4658,4500,4780,122
PSCO,"10/31/2022 8 a.m. MDT",4926,4772,5009,83
PSCO,"10/31/2022 9 a.m. MDT",4815,4628,4872,57
PSCO,"10/31/2022 10 a.m. MDT",4601,4509,4443,-158
PSCO,"10/31/2022 11 a.m. MDT",4457,4284,4266,-191
PSCO,"10/31/2022 12 p.m. MDT",4369,4319,4160,-209
PSCO,"10/31/2022 1 p.m. MDT",4332,4229,4107,-225
PSCO,"10/31/2022 2 p.m. MDT",4335,4232,4091,-244
PSCO,"10/31/2022 3 p.m. MDT",4336,4189,4107,-229
PSCO,"10/31/2022 4 p.m. MDT",4402,4282,4192,-210
PSCO,"10/31/2022 5 p.m. MDT",4585,4433,4341,-244
PSCO,"10/31/2022 6 p.m. MDT",4764,4637,4528,-236
PSCO,"10/31/2022 7 p.m. MDT",4793,4698,4620,-173
PSCO,"10/31/2022 8 p.m. MDT",4722,4660,4601,-121
PSCO,"10/31/2022 9 p.m. MDT",4634,4533,4409,-225
PSCO,"10/31/2022 10 p.m. MDT",4500,4384,4254,-246
PSCO,"10/31/2022 11 p.m. MDT",4236,4115,4041,-195
PSCO,"11/1/2022 12 a.m. MDT",4034,3925,3890,-144
