"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"8/12/2022 8 p.m. MDT",7665,7653,7568,-97
PSCO,"8/12/2022 9 p.m. MDT",7345,7368,7146,-199
PSCO,"8/12/2022 10 p.m. MDT",6887,6894,6612,-275
PSCO,"8/12/2022 11 p.m. MDT",6325,6297,6003,-322
PSCO,"8/13/2022 12 a.m. MDT",5912,5775,5679,-233
PSCO,"8/13/2022 1 a.m. MDT",5593,5194,5223,-370
PSCO,"8/13/2022 2 a.m. MDT",5210,4847,4998,-212
PSCO,"8/13/2022 3 a.m. MDT",4921,4675,4759,-162
PSCO,"8/13/2022 4 a.m. MDT",4676,4479,4388,-288
PSCO,"8/13/2022 5 a.m. MDT",4576,4375,4230,-346
PSCO,"8/13/2022 6 a.m. MDT",4540,4400,4296,-244
PSCO,"8/13/2022 7 a.m. MDT",4382,4370,4301,-81
PSCO,"8/13/2022 8 a.m. MDT",4598,4468,4487,-111
PSCO,"8/13/2022 9 a.m. MDT",4824,4731,4663,-161
PSCO,"8/13/2022 10 a.m. MDT",5099,5201,4937,-162
PSCO,"8/13/2022 11 a.m. MDT",5453,5643,5156,-297
PSCO,"8/13/2022 12 p.m. MDT",5859,6045,5428,-431
PSCO,"8/13/2022 1 p.m. MDT",6184,6445,5851,-333
PSCO,"8/13/2022 2 p.m. MDT",6579,6790,6286,-293
PSCO,"8/13/2022 3 p.m. MDT",6918,7177,6714,-204
PSCO,"8/13/2022 4 p.m. MDT",7258,7534,7062,-196
PSCO,"8/13/2022 5 p.m. MDT",7524,7794,7311,-213
PSCO,"8/13/2022 6 p.m. MDT",7544,7787,7338,-206
PSCO,"8/13/2022 7 p.m. MDT",7254,7619,7037,-217
PSCO,"8/13/2022 8 p.m. MDT",6870,7393,6626,-244
PSCO,"8/13/2022 9 p.m. MDT",6535,7104,6201,-334
PSCO,"8/13/2022 10 p.m. MDT",6127,6690,5748,-379
PSCO,"8/13/2022 11 p.m. MDT",5701,6146,5286,-415
