Start_DateTime,Energy_Consumption
2019-04-26 21:00:00,12.446
2019-05-01 17:15:00,7.589
2019-05-01 17:15:00,7.589
2019-05-01 18:02:00,0.0
2019-05-01 18:02:00,0.0
2019-05-06 14:45:00,2.471
2019-05-06 14:45:00,2.471
2019-05-07 19:20:00,0.0
2019-05-07 19:20:00,0.0
2019-05-09 09:32:00,0.0
2019-05-09 09:32:00,0.0
2019-05-09 14:46:00,10.432
2019-05-09 14:46:00,10.432
2019-05-10 14:31:00,8.051
2019-05-10 14:31:00,8.051
2019-05-11 15:04:00,6.56
2019-05-11 15:04:00,6.56
2019-05-12 10:31:00,6.869
2019-05-12 10:31:00,6.869
2019-05-12 12:45:00,0.0
2019-05-12 12:45:00,0.0
2019-05-14 19:57:00,14.742
2019-05-14 19:57:00,14.742
2019-05-15 15:59:00,0.0
2019-05-15 15:59:00,0.0
2019-05-15 16:01:00,0.0
2019-05-15 16:01:00,0.0
2019-05-15 16:02:00,0.0
2019-05-15 16:02:00,0.0
2019-05-15 16:04:00,0.0
2019-05-15 16:04:00,0.0
2019-05-15 18:14:00,8.81
2019-05-15 18:14:00,8.81
2019-05-18 09:06:00,15.779
2019-05-18 09:06:00,15.779
2019-05-20 17:34:00,0.0
2019-05-20 17:34:00,0.0
2019-05-20 17:37:00,0.0
2019-05-20 17:37:00,0.0
2019-05-22 14:25:00,2.009
2019-05-22 14:25:00,2.009
2019-05-23 11:45:00,6.303
2019-05-23 11:45:00,6.303
2019-05-24 12:00:00,3.115
2019-05-24 12:00:00,3.115
2019-05-28 19:08:00,5.54
2019-05-28 19:08:00,5.54
2019-05-30 11:21:00,7.09
2019-05-30 11:21:00,7.09
2019-05-30 19:29:00,0.0
2019-05-30 19:29:00,0.0
2019-05-31 12:29:00,0.0
2019-05-31 12:29:00,0.0
2019-06-01 10:10:00,7.901
2019-06-01 10:10:00,7.901
2019-06-01 22:45:00,17.112
2019-06-01 22:45:00,17.112
2019-06-03 11:24:00,7.069
2019-06-03 11:24:00,7.069
2019-06-03 20:31:00,17.729
2019-06-03 20:31:00,17.729
2019-06-04 22:23:00,9.813
2019-06-04 22:23:00,9.813
2019-06-06 09:50:00,4.552
2019-06-06 09:50:00,4.552
2019-06-07 13:53:00,17.492
2019-06-07 13:53:00,17.492
2019-06-08 12:04:00,0.0
2019-06-08 12:04:00,0.0
2019-06-08 18:34:00,4.714
2019-06-08 18:34:00,4.714
2019-06-10 10:55:00,10.152
2019-06-10 10:55:00,10.152
2019-06-10 14:46:00,0.0
2019-06-10 14:46:00,0.0
2019-06-10 19:59:00,9.984
2019-06-10 19:59:00,9.984
2019-06-11 10:14:00,3.13
2019-06-11 10:14:00,3.13
2019-06-11 16:35:00,8.95
2019-06-11 16:35:00,8.95
2019-06-12 10:11:00,8.755
2019-06-12 10:11:00,8.755
2019-06-12 10:22:00,13.547
2019-06-12 10:22:00,13.547
2019-06-12 20:45:00,10.592
2019-06-12 20:45:00,10.592
2019-06-14 08:26:00,3.649
2019-06-14 08:26:00,3.649
2019-06-16 12:26:00,17.054
2019-06-16 12:26:00,17.054
2019-06-19 08:27:00,0.0
2019-06-19 08:27:00,0.0
2019-06-19 19:43:00,10.798
2019-06-19 19:43:00,10.798
2019-06-21 20:56:00,5.738
2019-06-21 20:56:00,5.738
2019-06-24 17:28:00,2.839
2019-06-24 17:28:00,2.839
2019-06-24 17:59:00,6.139
2019-06-24 17:59:00,6.139
2019-06-25 13:46:00,13.679
2019-06-25 13:46:00,13.679
2019-06-25 19:26:00,15.479
2019-06-25 19:26:00,15.479
2019-06-28 14:21:00,0.773
2019-06-28 14:21:00,0.773
2019-06-29 17:15:00,5.685
2019-06-29 17:15:00,5.685
2019-07-04 09:50:00,0.0
2019-07-04 09:50:00,0.0
2019-07-11 10:46:00,18.037
2019-07-11 10:46:00,18.037
2019-07-15 16:16:00,0.0
2019-07-15 16:16:00,0.0
2019-07-15 17:18:00,10.865
2019-07-15 17:18:00,10.865
2019-07-16 12:03:00,4.755
2019-07-16 12:03:00,4.755
2019-07-16 19:07:00,9.747
2019-07-16 19:07:00,9.747
2019-07-18 12:39:00,15.208
2019-07-18 12:39:00,15.208
2019-07-19 10:20:00,12.51
2019-07-19 10:20:00,12.51
2019-07-19 14:10:00,2.832
2019-07-19 14:10:00,2.832
2019-07-25 10:27:00,15.653
2019-07-25 10:27:00,15.653
2019-07-26 11:01:00,8.57
2019-07-26 11:01:00,8.57
2019-07-26 17:34:00,3.904
2019-07-26 17:34:00,3.904
2019-07-26 18:03:00,5.194
2019-07-26 18:03:00,5.194
2019-07-27 18:22:00,0.0
2019-07-27 18:22:00,0.0
2019-07-30 12:24:00,3.107
2019-07-30 12:24:00,3.107
2019-07-31 14:18:00,3.802
2019-07-31 14:18:00,3.802
2019-08-05 22:43:00,8.747
2019-08-05 22:43:00,8.747
2019-08-06 08:48:00,0.0
2019-08-06 08:48:00,0.0
2019-08-07 08:56:00,0.0
2019-08-07 08:56:00,0.0
2019-08-07 10:17:00,11.06
2019-08-07 10:17:00,11.06
